comparison,objective,training_seed,repeat_index,class_label,stratum_match_index,off_cell,on_cell,off_dataset_index,on_dataset_index,off_ln_margin,on_ln_margin,absolute_ln_margin_distance,caliper_ln_margin,delta_ln_margin,delta_ln_gradient,delta_ln_linearized_distance,delta_ln_distance_from_margin_minus_gradient,identity_residual,complete_case_delta_ln_pga_attack_l2,delta_ln_semantic_spectral_norm
C1_minus_C0,classification,2028,0,6,18,C0,C1,4774,6483,1.2639568455404997,1.2541627315817765,0.009794113958723205,0.2079489228471259,-0.009794113958723205,-0.1868018745510297,0.17700779735712535,0.1770077605923065,3.6764818855949954e-08,0.24677171286751953,-0.31509662276438194
C1_minus_C0,classification,2028,0,6,19,C0,C1,963,8036,-0.044039816778633986,-0.054654062077973825,0.010614245299339839,0.2079489228471259,-0.010614245299339839,-0.3683133183569607,0.35769908746433443,0.35769907305762083,1.4406713599868226e-08,0.2231437897329594,-0.4229695124502648
C1_minus_C0,classification,2028,0,6,20,C0,C1,9550,3880,1.164743458475481,1.1763389960288222,0.011595537553341195,0.2079489228471259,0.011595537553341195,-0.023663822215259867,0.035259380521497324,0.03525935976860106,2.0752896262576925e-08,0.14573934292954724,-0.0492134265776404
C1_minus_C0,classification,2028,0,6,21,C0,C1,6892,4746,0.6009440498931335,0.5888471710074943,0.012096878885639262,0.2079489228471259,-0.012096878885639262,0.018346924820185517,-0.03044375311193681,-0.03044380370582478,5.059388796802011e-08,-0.019022808899669324,-0.18780997320454867
C1_minus_C0,classification,2028,0,6,22,C0,C1,5664,7866,0.9359926386105785,0.9218218812820393,0.014170757328539119,0.2079489228471259,-0.014170757328539119,-0.07871075162932395,0.06454003911206077,0.06453999430078483,4.481127593991552e-08,0.1557993172613146,0.09020148593418663
C1_minus_C0,classification,2028,0,6,23,C0,C1,8315,6007,1.4816894143365256,1.4966426389148795,0.014953224578353908,0.2079489228471259,0.014953224578353908,-0.10187003473233414,0.11682326233543577,0.11682325931068804,3.0247477300626713e-09,0.08067004159145762,0.003910295791744772
C1_minus_C0,classification,2028,0,6,24,C0,C1,5715,5216,0.49777102597036044,0.5153038589212725,0.01753283295091207,0.2079489228471259,0.01753283295091207,-0.34556862402346555,0.3631014585119955,0.3631014569743776,1.537617866365082e-09,0.3445511575337812,-0.24618411021537653
C1_minus_C0,classification,2028,0,6,25,C0,C1,9571,1211,0.6494231155168793,0.667208582477245,0.01778546696036576,0.2079489228471259,0.01778546696036576,-0.2337400766626958,0.25152556830011485,0.25152554362306156,2.4677053289678952e-08,0.3310421035863607,-0.23548810705759723
C1_minus_C0,classification,2028,0,6,26,C0,C1,4746,8524,-0.35013147550489504,-0.3694767831945509,0.019345307689655866,0.2079489228471259,-0.019345307689655866,-0.13932090065433278,0.11997560459579737,0.11997559296467691,1.1631120455657395e-08,0.011400182235633551,0.03147445120586996
C1_minus_C0,classification,2028,0,6,27,C0,C1,9636,8274,-0.6246437909305866,-0.6045015881753603,0.02014220275522638,0.2079489228471259,0.02014220275522638,-0.030904823067317455,0.051047047736972884,0.051047025822543834,2.1914429049196826e-08,0.40546466314289215,-0.09629150535243229
C1_minus_C0,classification,2028,0,6,28,C0,C1,7992,334,1.7556129823989566,1.7325650211534587,0.023047961245497905,0.2079489228471259,-0.023047961245497905,-0.5608765259413471,0.537828532494495,0.5378285646958492,-3.220135413872782e-08,0.4976864812283923,-0.289044824126239
C1_minus_C0,classification,2028,0,6,29,C0,C1,3179,2741,-0.09293185239337931,-0.11624951171184505,0.023317659318465744,0.2079489228471259,-0.023317659318465744,0.27721354171057244,-0.300531173078709,-0.3005312010290382,2.795032916225182e-08,-0.28768201036357705,-0.09528217277433085
C1_minus_C0,classification,2028,0,6,30,C0,C1,4894,1641,1.141146607217999,1.1164980770418254,0.024648530176173633,0.2079489228471259,-0.024648530176173633,-0.03241357331878647,0.007765032861055177,0.0077650431426128375,-1.0281557660807294e-08,0.030576302802214166,-0.10897449575826192
C1_minus_C0,classification,2028,0,6,31,C0,C1,7866,347,0.2794108364053276,0.2524252125834957,0.026985623821831894,0.2079489228471259,-0.026985623821831894,-0.21533297906049564,0.18834734995758462,0.18834735523866375,-5.281079129559885e-09,0.1541504787797796,-0.20906506442634892
C1_minus_C0,classification,2028,0,6,32,C0,C1,542,3212,0.8693824409277058,0.8398742888164952,0.029508152111210606,0.2079489228471259,-0.029508152111210606,0.04440497555275691,-0.07391310801226014,-0.07391312766396751,1.9651707372503324e-08,-0.07861946491111506,0.05472294191653521
C1_minus_C0,classification,2028,0,6,33,C0,C1,300,8315,1.3382182261525188,1.3718228095189862,0.03360458336646732,0.2079489228471259,0.03360458336646732,-0.3011975895187087,0.3348021953232877,0.334802172885176,2.24381117019945e-08,0.3483067746175848,-0.1091794090871559
C1_minus_C0,classification,2028,0,6,34,C0,C1,2072,542,-0.40960145145812094,-0.4455425304476598,0.035941078989538855,0.2079489228471259,-0.035941078989538855,-0.0981024222966842,0.062161348876453415,0.062161343307145345,5.569308070274559e-09,-0.003456285157293918,-0.34719325142997287
C1_minus_C0,classification,2028,0,6,35,C0,C1,8408,4739,0.36907419872283903,0.40554934579135365,0.036475147068514624,0.2079489228471259,0.036475147068514624,-0.04257634954026446,0.07905156513532319,0.07905149660877908,6.852654410582915e-08,0.18208592225515444,-0.1817069774642318
C1_minus_C0,classification,2028,0,6,36,C0,C1,1483,728,1.3149243409727658,1.2777441272816588,0.03718021369110702,0.2079489228471259,-0.03718021369110702,-0.11194808043249549,0.07476788123506367,0.07476786674138847,1.4493675204452217e-08,0.06759469626146485,-0.25125978260265713
C1_minus_C0,classification,2028,0,6,37,C0,C1,777,9693,-0.19584750836830656,-0.15828863917443822,0.03755886919386833,0.2079489228471259,0.03755886919386833,0.08607826485277847,-0.04851933233664707,-0.04851939565891014,6.33222630719299e-08,-0.008842218283359592,-0.21925403351799239
C1_minus_C0,classification,2028,0,6,38,C0,C1,4650,4767,0.7740908511925666,0.8131734952347439,0.03908264404217732,0.2079489228471259,0.03908264404217732,-0.4388437795546548,0.4779264631557399,0.47792642359683213,3.955890776063953e-08,0.36772411785129355,-0.18542093603275933
C1_minus_C0,classification,2028,0,6,39,C0,C1,5802,6245,0.08769163192495374,0.13361748782760233,0.04592585590264858,0.2079489228471259,0.04592585590264858,-0.020836835076774696,0.06676269673922408,0.06676269097942328,5.759800802973558e-09,0.22314304281176675,-0.09624239352699954
C1_minus_C0,classification,2028,0,6,40,C0,C1,6800,9738,-1.3422951986881335,-1.3916463727667716,0.049351174078638094,0.2079489228471259,-0.049351174078638094,-0.21336896976444386,0.16401780784964437,0.16401779568580577,1.216383860302983e-08,0.6931473668244644,0.03959050838250751
C1_minus_C0,classification,2028,0,6,41,C0,C1,9738,8408,-1.0430714219000665,-0.9927577844584624,0.05031363744160411,0.2079489228471259,0.05031363744160411,-0.20433631530100937,0.2546499649053817,0.2546499527426135,1.216276823701179e-08,9.313230296680506e-08,-0.045477769668416754
C1_minus_C0,classification,2028,0,6,42,C0,C1,2613,3767,-0.6680777282844448,-0.7186367624862375,0.05055903420179275,0.2079489228471259,-0.05055903420179275,-0.11698815109178629,0.06642915073791644,0.06642911688999353,3.3847922908947226e-08,6.053594333832498e-07,-0.20488743576493537
C1_minus_C0,classification,2028,0,6,43,C0,C1,3212,71,0.28718210293676344,0.2246829313512733,0.06249917158549015,0.2079489228471259,-0.06249917158549015,-0.14388998675993014,0.0813907605069315,0.08139081517444,-5.4667508492256545e-08,0.18232158162921677,-0.02128718374321837
C1_minus_C0,classification,2028,0,6,44,C0,C1,9241,8130,1.0125168863659526,1.078251453539935,0.0657345671739824,0.2079489228471259,0.0657345671739824,0.1502138407869793,-0.0844792421819537,-0.0844792736129969,3.1431043198693054e-08,-5.960466609167509e-08,-0.26094121199532355
C1_minus_C0,classification,2028,0,6,45,C0,C1,347,5962,0.3254224269255808,0.41307225001959474,0.08764982309401392,0.2079489228471259,0.08764982309401392,0.09822953289360714,-0.01057971058612106,-0.010579709799593218,-7.865278428553779e-10,0.0002713574388854842,-0.024866497164288168
C1_minus_C0,classification,2028,0,6,46,C0,C1,5370,8833,-0.6380281581150463,-0.5416980230818739,0.09633013503317245,0.2079489228471259,0.09633013503317245,-0.21918878262326968,0.3155189106261813,0.31551891765644213,-7.03026081794178e-09,3.3113679258025483e-07,-0.33807611288832173
C1_minus_C0,classification,2028,0,6,47,C0,C1,653,6800,0.0709022743249415,0.17837783756461653,0.10747556323967503,0.2079489228471259,0.10747556323967503,-0.11315116767582634,0.2206267422065853,0.22062673091550136,1.1291083928943735e-08,0.22607071816523397,-0.1721468770179097
C1_minus_C0,classification,2028,0,6,48,C0,C1,4698,7606,1.0043488621188126,1.1138080436044757,0.10945918148566314,0.2079489228471259,0.10945918148566314,-0.46389856726590506,0.5733577100807636,0.5733577487515682,-3.867080455854932e-08,0.5306281752673264,-0.2472369502835029
C1_minus_C0,classification,2028,0,6,49,C0,C1,728,2549,0.7053547357475648,0.5840582473824589,0.12129648836510587,0.2079489228471259,-0.12129648836510587,-0.22678195911065768,0.10548547804588082,0.10548547074555181,7.3003290079753924e-09,0.028430283142387283,-0.0661590573564082
C1_minus_C0,classification,2028,0,6,50,C0,C1,2549,653,0.7316580806542892,0.572453008028929,0.1592050726253602,0.2079489228471259,-0.1592050726253602,-0.3200706280075222,0.16086554556752747,0.16086555538216196,-9.814634494009766e-09,0.22007672297425535,-0.30781993907371513
C1_minus_C0,classification,2028,0,6,51,C0,C1,7606,5370,-0.2830158395308435,-0.461913616203736,0.17889777667289247,0.2079489228471259,-0.17889777667289247,-0.4738307679642303,0.29493296609339525,0.2949329912913378,-2.5197942565835518e-08,0.28768256915713436,-0.06401870866789472
C1_minus_C0,classification,2028,0,6,52,C0,C1,4127,9691,0.759165014986733,0.5541088508828969,0.2050561641038362,0.2079489228471259,-0.2050561641038362,-0.0414138259747715,-0.1636423018470272,-0.1636423381290647,3.628203751326886e-08,-0.25131369842794954,-0.16010893679092902
C1_minus_C0,classification,2028,0,7,0,C0,C1,7219,5330,-0.3881701464415526,-0.3883590933303748,0.00018894688882220567,0.2271562214534605,-0.00018894688882220567,-0.16917035805383118,0.16898146675998893,0.16898141116500898,5.559497995299978e-08,0.2803745248550155,-0.17930451354844942
C1_minus_C0,classification,2028,0,7,1,C0,C1,7837,4896,1.2622770607533527,1.261781337177289,0.0004957235760636447,0.2271562214534605,-0.0004957235760636447,0.10310792660493795,-0.10360358711242465,-0.1036036501810016,6.30685769442696e-08,-0.021497677775295047,-0.03796098827216462
C1_minus_C0,classification,2028,0,7,2,C0,C1,3277,6576,1.187795583436154,1.1871812194654874,0.0006143639706666093,0.2271562214534605,-0.0006143639706666093,-0.28758684790455824,0.2869724172623732,0.28697248393389163,-6.667151841721619e-08,0.2679392593358293,-0.04103209593684139
C1_minus_C0,classification,2028,0,7,3,C0,C1,2004,3277,1.3204884305093751,1.3198045635991726,0.0006838669102025019,0.2271562214534605,-0.0006838669102025019,-0.6725513218201148,0.6718674238279563,0.6718674549099123,-3.108195600898256e-08,0.5769596863254992,-0.3386070935247392
C1_minus_C0,classification,2028,0,7,4,C0,C1,9671,4728,1.9238593660129526,1.9245678942565725,0.0007085282436198881,0.2271562214534605,0.0007085282436198881,-0.226244401071359,0.22695290745965813,0.2269529293149789,-2.1855320775365783e-08,0.2922173872423483,-0.26295927275755376
C1_minus_C0,classification,2028,0,7,5,C0,C1,934,7219,1.3595315733804156,1.3585617240757082,0.0009698493047074486,0.2271562214534605,-0.0009698493047074486,-0.6281837355875582,0.6272138102406244,0.6272138862828508,-7.604222640456015e-08,0.5032769647032714,-0.4152932034389142
C1_minus_C0,classification,2028,0,7,6,C0,C1,3187,7755,1.6081074149828487,1.6065624596475372,0.0015449553353115153,0.2271562214534605,-0.0015449553353115153,-0.6322849904252444,0.6307401101564272,0.6307400350899329,7.506649424282585e-08,0.6220122783879306,-0.34922844811591836
C1_minus_C0,classification,2028,0,7,7,C0,C1,5364,6276,0.9451377472257252,0.9435857656251501,0.0015519816005751252,0.2271562214534605,-0.0015519816005751252,-0.34429209025864427,0.34274011406439564,0.34274010865806914,5.4063264975923175e-09,0.30160535934505495,-0.31092416759269054
C1_minus_C0,classification,2028,0,7,8,C0,C1,3760,386,0.9977319562186687,0.9994597098714473,0.001727753652778552,0.2271562214534605,0.001727753652778552,-0.14324770445729063,0.1449755445678399,0.14497545811006918,8.645777072047167e-08,0.09554029682822097,-0.1950700253058889
C1_minus_C0,classification,2028,0,7,9,C0,C1,2131,2771,-0.8523199421943063,-0.8505028064947987,0.0018171356995075882,0.2271562214534605,0.0018171356995075882,-0.1345576152422634,0.13637480973567806,0.13637475094177098,5.8793907076193364e-08,1.396983958755437e-07,-0.13197318458736498
C1_minus_C0,classification,2028,0,7,10,C0,C1,6319,1647,0.5157758431767238,0.5139488884184286,0.0018269547582951962,0.2271562214534605,-0.0018269547582951962,-0.5695735440308821,0.5677466125747965,0.5677465892725869,2.330220960633511e-08,0.5877862896135635,-0.3880282247045532
C1_minus_C0,classification,2028,0,7,11,C0,C1,9013,6420,0.8362159881777255,0.83912192074225,0.002905932564524538,0.2271562214534605,0.002905932564524538,-0.4990425225964904,0.5019483634781787,0.5019484551610149,-9.168283621185935e-08,0.5190955767150388,-0.21284164826886368
C1_minus_C0,classification,2028,0,7,12,C0,C1,386,4339,1.1316794538176418,1.1357851312940257,0.0041056774763839066,0.2271562214534605,0.0041056774763839066,-0.23052067736915288,0.23462631201428463,0.2346263548455368,-4.2831252156094735e-08,0.12405341399297598,-0.36851538981245346
C1_minus_C0,classification,2028,0,7,13,C0,C1,1096,6223,1.6669200357085348,1.6625346657474116,0.004385369961123153,0.2271562214534605,-0.004385369961123153,-0.33467357028496836,0.33028826801576294,0.3302882003238452,6.769191773781102e-08,0.4060770422299884,-0.13927759359774658
C1_minus_C0,classification,2028,0,7,14,C0,C1,7505,2131,-0.19475683942049307,-0.1900706388112787,0.004686200609214375,0.2271562214534605,0.004686200609214375,0.16347231769930182,-0.15878610276389482,-0.15878611709008744,1.4326192621094691e-08,3.7252906126544514e-07,-0.11763599290728027
C1_minus_C0,classification,2028,0,7,15,C0,C1,4728,5746,1.3252579503473954,1.317462924296986,0.007795026050409382,0.2271562214534605,-0.007795026050409382,-0.050936416431995424,0.04314145819869031,0.04314139038158604,6.781710426562171e-08,0.004787450769053888,-0.08410427803814556
C1_minus_C0,classification,2028,0,7,16,C0,C1,7078,8074,1.327282215695198,1.335350527300845,0.008068311605647027,0.2271562214534605,0.008068311605647027,-0.1865116023889306,0.19457989669004216,0.19457991399457764,-1.7304535471218685e-08,0.23635429709375017,-0.26914886953062106
C1_minus_C0,classification,2028,0,7,17,C0,C1,7814,794,0.8778447734525452,0.8681489275347858,0.009695845917759405,0.2271562214534605,-0.009695845917759405,-0.5566685001424312,0.5469726936746475,0.5469726542246718,3.9449975730576625e-08,0.27797445765640816,-0.25895324008147963
C1_minus_C0,classification,2028,0,7,18,C0,C1,5489,955,1.1880267901760935,1.1776161256504303,0.010410664525663194,0.2271562214534605,-0.010410664525663194,-0.5505361607484325,0.5401254834403926,0.5401254962227693,-1.2782376712650034e-08,0.49247664352055365,-0.1496141188774673
C1_minus_C0,classification,2028,0,7,19,C0,C1,3865,5326,0.3286383448368532,0.34079247017568864,0.01215412533883542,0.2271562214534605,0.01215412533883542,-0.10381055776402054,0.11596464460908537,0.11596468310285596,-3.849377058773307e-08,0.056107742053867385,-0.24312239241256287
C1_minus_C0,classification,2028,0,7,20,C0,C1,8074,9222,0.6210763444817636,0.6071214818962002,0.013954862585563443,0.2271562214534605,-0.013954862585563443,-0.5603245936860287,0.5463697169912736,0.5463697311004653,-1.410919170385938e-08,0.5216248895833301,-0.06376488295590281
C1_minus_C0,classification,2028,0,7,21,C0,C1,371,4105,1.1538747280700046,1.1390483139364247,0.01482641413357988,0.2271562214534605,-0.01482641413357988,-0.5786298678895241,0.563803486703118,0.5638034537559442,3.294717376700618e-08,0.5366272641272045,-0.5377694847947104
C1_minus_C0,classification,2028,0,7,22,C0,C1,4339,2004,1.0563750471287396,1.0399496692075278,0.016425377921211792,0.2271562214534605,-0.016425377921211792,-0.41138938254326074,0.3949639846808329,0.39496400462204895,-1.9941216067298484e-08,0.37556126587235783,-0.4063664651224897
C1_minus_C0,classification,2028,0,7,23,C0,C1,7755,9671,1.8041964786919116,1.7862374173304472,0.017959061361464412,0.2271562214534605,-0.017959061361464412,-0.3874273165449117,0.3694682471931945,0.3694682551834473,-7.990252792744457e-09,0.325796264462101,-0.30246170495448377
C1_minus_C0,classification,2028,0,7,24,C0,C1,1647,4333,0.974923445549212,0.9950608100298001,0.020137364480588116,0.2271562214534605,0.020137364480588116,-0.5759372624317852,0.5960746366859272,0.5960746269123733,9.773553855119133e-09,0.5764945745245339,-0.5296098261717853
C1_minus_C0,classification,2028,0,7,25,C0,C1,2006,9202,1.277772629192335,1.2576140364743675,0.020158592717967494,0.2271562214534605,-0.020158592717967494,-0.09772926081395372,0.07757068922946841,0.07757066809598623,2.1133482186463937e-08,0.34427634555274184,-0.39849043174534976
C1_minus_C0,classification,2028,0,7,26,C0,C1,4064,934,1.759159854551327,1.7811445658142442,0.021984711262917234,0.2271562214534605,0.021984711262917234,-0.17426203999660994,0.196246745127862,0.19624675125952717,-6.131665175601597e-09,0.21205988144046087,-0.20480629397292674
C1_minus_C0,classification,2028,0,7,27,C0,C1,7086,4489,1.822632154470548,1.8448072202013401,0.0221750657307922,0.2271562214534605,0.0221750657307922,-0.5992100411069249,0.6213850447543439,0.6213851068377171,-6.208337322011204e-08,0.7548107277073357,-0.28828786948085605
